SourcedFrom,FileTimeUtc,Botnet,SourceIp,SourcePort,SourceIpAsnNr,TargetIp,TargetPort,Payload,SourceIpCountryCode,SourceIpRegion,SourceIpCity,SourceIpPostalCode,SourceIpLatitude,SourceIpLongitude,SourceIpMetroCode,SourceIpAreaCode,HttpRequest,HttpReferrer,HttpUserAgent,HttpMethod,HttpVersion,HttpHost,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Threat Confidence
SinkHoleMessage,1.31E+17,B106-MULTI,210.186.54.90,4517,AS4788,204.95.99.109,95,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,lv||UsbV_088DECAE||ANONYMOUS-PC/Anonymous||MY||WIN_7 X64||5||avast! Antivirus||[,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,180.74.208.192,49974,AS38322,204.95.99.109,7777,,MY,12,Seri Kembangan,,3.0333,101.7167,0,0,POST /ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.10.153,60999,AS9534,204.95.99.109,82,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.145.97.184,1057,AS4788,204.95.99.109,95,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,lv||UsbV_0CFC5D55||COMPUTER-6577/user||MY||WIN_XP X86||5||avast! Antivirus||,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.121.53.35,60973,AS9930,204.95.99.109,333,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.141.12.173,21293,AS4788,204.95.99.109,88,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Malagent,103.227.140.22,56370,AS132435,204.95.99.100,4040,,MY,12,Kajang,,2.9927,101.7909,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-Xtrat,180.73.135.138,51233,AS38322,204.95.99.193,999,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,32|,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,175.144.17.248,58215,AS4788,204.95.99.109,3360,,MY,7,Tanjung Tualang,,4.3167,101.0667,0,0,A,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,175.139.64.254,50157,AS4788,204.95.99.26,14725,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,175,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,175.138.96.116,50270,AS4788,204.95.99.26,1168,,MY,9,Bayan Lepas,,5.2999,100.2605,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.158.27.34,58959,AS45960,204.95.99.109,1122,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,115.133.17.176,58902,AS4788,204.95.99.31,1920,,MY,1,Ulu Tiram,,1.5999,103.8214,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Poison,210.195.214.111,55619,AS4788,204.95.99.130,1881,,MY,12,Shah Alam,,3.0833,101.5333,0,0,lv0njxq80Mtmrd_FA30ED510njxq80USER-PC0njxq80User0njxq800njxq80WIN_7 X86 SP00njxq800.4d0njxq80Y0njxq80--,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.106.5,12701,AS4788,204.95.99.109,333,,MY,11,Kuching,,1.55,110.3333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,180.74.240.135,52942,AS38322,204.95.99.109,81,,MY,5,Seremban,,2.7297,101.9381,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.103.196,14687,AS4788,204.95.99.109,2233,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.63.62,31542,AS4788,204.95.99.109,88,,MY,12,Puchong,,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.186.158,51311,AS4788,204.95.99.109,88,,MY,2,Sungai Petani,,5.647,100.4877,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,210.19.38.1,34948,AS9930,204.95.99.86,85,,MY,9,Penang,,5.4112,100.3354,0,0,32|,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,112.137.166.41,47856,AS17971,204.95.99.109,2233,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,58.26.88.78,2089,AS4788,204.95.99.31,288,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.217.176.55,58638,AS17564,204.95.99.109,1249,,MY,17,Putrajaya,,2.9431,101.6994,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,175.139.236.94,62495,AS4788,204.95.99.31,288,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.133.116.226,2027,AS4788,204.95.99.109,86,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,lv||UsbV_A429ABD1||PC1/user||MY||WIN_XP X86||4||No-AntiVirus||New Tab - Google Chrome,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,118.100.232.108,8414,AS4788,204.95.99.109,7777,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.96.110,5081,AS4788,204.95.99.109,88,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,lv0njxq80TeeeeFa_3C45F0450njxq80SATOSHI0njxq80Demons Hide0njxq800njxq80WIN_7 X86 SP00njxq800.4d0njxq80Y0njxq80--,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,112.137.166.42,24882,AS17971,204.95.99.86,2164,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,61.6.56.17,56849,AS2042,204.95.99.86,1644,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,119.40.112.64,35964,AS38868,204.95.99.109,1122,,MY,12,Selangor,,3.35,101.25,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,202.170.60.252,62922,AS24090,204.95.99.109,88,,MY,9,Penang,,5.4112,100.3354,0,0,lv0njxq80NEW_B24AAC860njxq80USER-VAIO0njxq80User0njxq800njxq80WIN_7 X86 SP00njxq800.4d0njxq80Y0njxq80--,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.134.227.103,60943,AS4788,204.95.99.109,333,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,218.111.88.193,26403,AS4788,204.95.99.86,991,,MY,6,Kuantan,,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.137.37.57,56969,AS4788,204.95.99.109,333,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.3.101,12959,AS9534,204.95.99.109,333,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,113.210.11.234,14207,AS9534,204.95.99.31,288,,MY,12,Kajang,,2.9927,101.7909,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,113.210.138.92,33431,AS9534,204.95.99.86,2164,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,120.140.84.186,54088,AS38322,204.95.99.31,105,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,118.101.200.109,22532,AS4788,204.95.99.109,88,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,210.186.150.18,19753,AS4788,204.95.99.109,2233,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,183.171.162.155,8256,AS10030,204.95.99.31,83,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,112.137.166.38,29337,AS17971,204.95.99.26,1199,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,124.13.70.51,52840,AS4788,204.95.99.109,1604,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,"lv|'|'|eE14XzYxRDAzNQ==|'|'|SERVER1-PC|'|'|SERVER1|'|'|2014-03-31|'|'||'|'|Win 7 Ultimate SP1 x86|'|'|No|'|'|0.6.4|'|'|..|'|'|V2F0Y2ggVGVlbmFnZSBNdXRhbnQgTmluamEgVHVydGxlcyBvbmxpbmUgLSBXYXRjaCBNb3ZpZXMgT25saW5lLCBGdWxsIE1vdmllcywgRG93bmxvYWQgTW92aWUyay50byBNb3ZpZTRrLnRvIC0gR29vZ2xlIENocm9tZQ==|'|'|2b3328e57676df442688f81f9824276a,5546459fd68bf16831797d2aa2e7d569,f8c065f4e758233f0d12dc9b8cf7a2ce,[endof]",,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,1.9.103.40,16633,AS4788,204.95.99.26,99,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,103.244.49.71,22700,AS132514,204.95.99.109,88,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Poison,175.139.64.254,50158,AS4788,204.95.99.130,1408,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,lv0njxq80alhazmi_60ACB0E10njxq80USER-PC0njxq80user0njxq800njxq80WIN_7 X64 SP10njxq800.4d0njxq80N0njxq80--,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-CB,180.75.71.81,51809,AS38322,204.95.99.31,2288,,MY,7,Kampar,,4.3,101.15,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.217.176.55,58641,AS17564,204.95.99.109,7777,,MY,17,Putrajaya,,2.9431,101.6994,0,0,POST /ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.144.109.11,52494,AS4788,204.95.99.109,246,,MY,7,Ipoh,,4.5841,101.0829,0,0,32|,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,1.9.103.178,1365,AS4788,204.95.99.31,288,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,113.210.131.157,45851,AS9534,204.95.99.31,2288,,MY,12,Shah Alam,,3.0833,101.5333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,14.192.210.185,2856,AS9534,204.95.99.31,1920,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.99.181,9476,AS4788,204.95.99.109,1998,,MY,6,Kuantan,,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.8.26,14122,AS9534,204.95.99.109,88,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Malagent,219.92.235.57,42809,AS4788,204.95.99.100,4040,,MY,12,Kajang,,2.9927,101.7909,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-Bladabindi,175.137.208.207,50562,AS4788,204.95.99.26,99,,MY,7,Ipoh,,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,118.101.164.146,54789,AS4788,204.95.99.26,107,,MY,1,Skudai,,1.5333,103.6667,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,175.145.41.229,1441,AS4788,204.95.99.26,99,,MY,12,Puchong,,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,175.142.109.125,52013,AS4788,204.95.99.31,288,,MY,1,Kulai,,1.6561,103.6032,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,202.188.84.116,51185,AS4788,204.95.99.109,8899,,MY,12,Shah Alam,,3.0833,101.5333,0,0,lv0njxq80Welcome_6EB2BC9E0njxq80JOS-PC0njxq80Kenny0njxq800njxq80WIN_7 X64 SP10njxq800.4d0njxq80N0njxq80--,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,203.106.159.170,7800,AS4788,204.95.99.86,999,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.23.138.145,55707,AS38182,204.95.99.109,95,,MY,1,Segamat,,2.5148,102.8158,0,0,lv||UsbV_281394CC||DELL-PC/Mr.VONG RATANAKVISAL||MY||WIN_8 X64||5||avast! Antivirus||,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.8.64,64468,AS9534,204.95.99.109,95,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,lv||UsbV_9E2DE962||YAOHSIANG-PC/Yao Hsiang||MY||WIN_7 X64||5||No-AntiVirus||BitTorrent tracker RuTracker.org (ex torrents.ru) - Google Chrome,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,175.142.114.95,53573,AS4788,204.95.99.26,5555,,MY,9,Penang,,5.4112,100.3354,0,0,302,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,219.92.249.167,56160,AS4788,204.95.99.109,102,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.136.207.44,58191,AS4788,204.95.99.109,1888,,MY,12,Seri Kembangan,,3.0333,101.7167,0,0,lv0njxq80D.H_F16_8640CA540njxq80ROSNANI-WIN70njxq80ROSNANI0njxq800njxq80WIN_7 X64 SP10njxq800.4d0njxq80N0njxq80--,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,210.195.121.234,61848,AS4788,204.95.99.31,1888,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,60.50.240.82,23061,AS4788,204.95.99.31,288,,MY,6,Kuantan,,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.106.159.83,16538,AS4788,204.95.99.109,81,,MY,5,Seremban,,2.7297,101.9381,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,119.40.112.36,21356,AS38868,204.95.99.109,1122,,MY,12,Selangor,,3.35,101.25,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.106.152.138,8116,AS4788,204.95.99.109,88,,MY,7,Ipoh,,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.129.153,39636,AS9534,204.95.99.109,88,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,112.137.166.36,2446,AS17971,204.95.99.109,2233,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,110.159.36.76,1994,AS4788,204.95.99.109,7777,,MY,5,Bahau,,2.8079,102.4049,0,0,POST /ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,149.129.30.95,52023,AS9930,204.95.99.86,1176,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.143.89.96,52315,AS4788,204.95.99.109,85,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,lv||Victim_DE762397||GP-PC-5000001/smsayed||unknown||WIN_7 X64||2.5||Microsoft Forefront Endpoint Protection||,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,101.109.247.70,55433,AS23969,204.95.99.109,1337,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,DMIQHPb}tawNU2/3NknayOgmhmjt{peqaq@VJM*EML\\FJ8ST,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,210.186.251.55,65319,AS4788,204.95.99.109,102,,MY,12,Puchong,,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,202.75.4.127,51425,AS17564,204.95.99.31,1920,,MY,17,Putrajaya,,2.9431,101.6994,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,60.54.84.245,12460,AS4788,204.95.99.86,991,,MY,4,Melaka,,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,112.137.166.41,24356,AS17971,204.95.99.109,88,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,210.186.59.112,3785,AS4788,204.95.99.109,333,,MY,11,Kuching,,1.55,110.3333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.138.131.134,58600,AS4788,204.95.99.109,1122,,MY,1,Johor Bahru,,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,202.188.143.210,64757,AS4788,204.95.99.86,1888,,MY,12,Seri Kembangan,,3.0333,101.7167,0,0,lv0njxq80Mared\AAKUL-ENGPC0622\airasiaengineering_543ECAEE0njxq80MYS0njxq80WIN_7 X86 SP10njxq800.3.20njxq80Y0njxq80AXM A318/A319/A320/A321 - Selected effectivity: 115-115 - Document AMM - ADOC N@vigator V 2.8.6 - Windows Internet Explorer,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,175.145.232.178,24107,AS4788,204.95.99.26,1177,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.36.148,54038,AS4788,204.95.99.109,81,,MY,12,Petaling,,3.0833,101.6667,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,1.9.206.86,54996,AS4788,204.95.99.86,1873,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,175.139.129.81,64147,AS4788,204.95.99.31,288,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,115.134.39.91,50795,AS4788,204.95.99.86,1644,,MY,1,Batu Pahat,,1.8548,102.9325,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.99.241,8020,AS4788,204.95.99.109,88,,MY,6,Kuantan,,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,120.141.227.235,51460,AS38322,204.95.99.31,288,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,203.106.148.53,10794,AS4788,204.95.99.86,1336,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,124.13.70.51,52841,AS4788,204.95.99.109,1890,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,382,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.142.120.224,10486,AS4788,204.95.99.109,88,,MY,9,Bukit Mertajam,,5.363,100.4667,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Jenxcus,1.9.96.224,2939,AS4788,204.95.99.86,83,,MY,13,Kuala Terengganu,,5.3302,103.1408,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,211.25.212.111,2700,AS9930,204.95.99.109,81,,MY,6,Kuantan,,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,115.164.220.13,57553,AS4818,204.95.99.31,1183,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,203.106.156.125,4712,AS4788,204.95.99.109,333,,MY,1,Kulai,,1.6561,103.6032,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Rebhip,175.142.142.129,51058,AS4788,204.95.99.142,1604,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,D573BA5A4EFFC3FB629308,,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,60.54.89.218,54162,AS4788,204.95.99.109,333,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,60.53.19.72,50094,AS4788,204.95.99.109,88,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,1.9.107.253,13640,AS4788,204.95.99.109,333,,MY,11,Kuching,,1.55,110.3333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.164.177.173,49203,AS4818,204.95.99.109,1888,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,lv0njxq80D.H_F16_4E084E520njxq80FATHIBESTKAW-PC0njxq80fathi best gila0njxq800njxq80WIN_7 X86 SP00njxq800.4d0njxq80Y0njxq80--,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,103.1.70.182,52514,AS45960,204.95.99.26,99,,MY,9,Penang,,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.142.142.173,57863,AS4788,204.95.99.109,88,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,lv0njxq80w0rm 4_D2D1D8490njxq80WIN7PRO_ALL-PC0njxq80win7Pro_All0njxq800njxq80WIN_7 X64 SP10njxq800.4d0njxq80Y0njxq80--,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Ceatrg,175.139.119.223,58010,AS4788,204.95.99.32,1111,,MY,14,Kuala Lumpur,,3.1667,101.7,0,0,"@B}1AW3/1}Hemd}neshbnohnoANESHBNOHNO,QB}Vhoenvr!6!y97}",,,,,,,,,,,Low
SinkHoleMessage,1.31E+17,B106-MULTI,124.13.70.51,52842,AS4788,204.95.99.109,88,,MY,3,Kota Bharu,,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,175.140.171.67,53277,AS4788,204.95.99.109,88,,MY,9,Bayan Lepas,,5.2999,100.2605,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,175.140.117.106,14725,AS4788,204.95.99.31,2288,,MY,7,Ipoh,,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.164.62.234,53261,AS4818,204.95.99.109,333,,MY,,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,113.210.136.134,27986,AS9534,204.95.99.109,120,,MY,12,Petaling Jaya,,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,60.52.93.194,52824,AS4788,204.95.99.31,1183,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-MULTI,115.134.228.243,52101,AS4788,204.95.99.109,1177,,MY,16,Kota Kinabalu,,5.9749,116.0724,0,0,FLz0IaZKg8+Q51KaJghjeIuLxcC2d7dWyAOvkAupCUA6HWfNSEmSle/2cjfLty0ly5NmLZ7/EQxhRCbDV+WSng==,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-CB,124.82.8.154,57521,AS4788,204.95.99.31,1920,,MY,12,Shah Alam,,3.0833,101.5333,0,0,POST /is-ready HTTP/1.1,,,,,,,,,,,High
SinkHoleMessage,1.31E+17,B106-Bladabindi,1.9.103.243,12352,AS4788,204.95.99.26,1122,,MY,4,Melaka,,2.196,102.2405,0,0,lv0njxq80w0rm_02759E7E0njxq80ACER-PC0njxq80Acer0njxq800njxq80WIN_7 X64 SP10njxq800.4d0njxq80Y0njxq80--,,,,,,,,,,,High
